# itemID AegisName type
28232 Mirage_Launcher Grenade
28233 Diva_Shotgun Shotgun
28234 Mirage_Shotgun Shotgun
28235 Neev_Rifle Rifle
28236 Calf_Kingcobra_J Rifle
28237 Calf_Diamondback_J Gatling
28238 Calf_Anaconda_J Shotgun
28239 Calf_Python_J Grenade
28240 Calf_Kingcobra Rifle
28241 Calf_Diamondback Gatling
28242 Calf_Anaconda Shotgun
28243 Calf_Python Grenade
28244 Gate_KeeperDD_IL Shotgun
28249 Variant_Rifle Rifle
28250 Variant_Gatling_Gun Gatling
28251 Variant_Shotgun Shotgun
28252 Variant_Launcher Grenade
28253 HR_S55_OS Rifle
28254 Butcher_IL Gatling
28255 Master_Soul_Rifle Rifle
28256 Demon_S_Shot Shotgun
28257 Golden_L_Launcher Grenade
28258 The_Black_Gatling Gatling
28261 Comp_Demon_S_Shot Shotgun
28600 Ru_Blue_Book Book
28601 Ru_Gold_Book Book
28602 Demon_Hunting_Bible Book
28604 Scarlet_Bible Book
28605 Sinister_Book Book
28606 Union_Bible Book
28607 Toughen_Metal_Book Book
28608 Origin_Of_Elemental Book
28609 Diva_Book Book
28610 Mirage_Book Book
28611 Sinister_Book_J Book
28612 Book_Of_The_Apo_IL Book
28613 Probation_Magicbook Book
28614 Probation_Bible Book
28615 Origin_Of_Elemental_J Book
28616 Rebeginer_AB_Bible Book
28617 Demon_Hunting_Bible_BR Book
28618 Time_Kamiji Book
28619 Prisoner_Dairy Book
28625 Local02_Book Book
28626 Tablet_IL Book
28627 Variant_Book Book
28628 Prohibited_Grimoire Book
28629 Circuit_Board_OS Book
28630 Demon_Hunting_Bible_K Book
28631 OneSkyOneSun Book
28632 Evt_D_H_Bible_K Book
28633 Boltigin Book
28635 Ein_1HBOOK Book
28636 R_Sage_Book Book
28637 Boltigin_J Book
28643 Pollux_Book_J Book
28645 Comp_Time_Kamiji_TH Book
28646 Comp_D_Hunt_Bible_K Book
28700 Ru_Gold_Dagger Dagger
28701 Ru_Gold_Knife Dagger
28702 Ru_Gold_Ashura Dagger
28703 Dagger_Of_Infinite Dagger
28705 Scarlet_Dagger Dagger
28706 Sinister_Dagger Dagger
28708 Dagger_of_Trust Dagger
28712 Kings_Eager Dagger
28713 Kings_Bless Dagger
28714 Toughen_Metal_Dagger Dagger
28715 UnrivaledDagger Dagger
28716 Tooth_Blade_ Dagger
28717 Valkyrie_Knife Dagger
28719 Diffusion_Lacma Dagger
28720 Blue_Dagger Dagger
28721 Monokage Dagger
28722 Diva_Dagger Dagger
28723 Mirage_Dagger Dagger
28724 Sinister_Dagger_J Dagger
28725 Moonlight_Sword_IL Dagger
28726 Probation_Dagger Dagger
28737 Mist_Sword Dagger
28738 Monokage_J Dagger
28740 Rebeginer_SC_Dagger Dagger
28744 Magic_Sword Dagger
28745 Counter_Dagger_IL Dagger
28747 Local01_Dagger Dagger
28748 Local01_Asura Dagger
28749 Local02_Dagger Dagger
28750 Local02_Asura Dagger
28751 Woe_Knife1_Z Dagger
28753 Variant_Dagger Dagger
28754 Koikiri Dagger
28755 Kuroiro_OS Dagger
28759 Evt_Magic_Sword Dagger
28761 Scarlet_Athame Dagger
28762 Bazerald_IL Dagger
28763 Sharp_Wind_Sword Dagger
28764 Fog_Dew_Sword Dagger
28765 Judgement_Slasher Dagger
28766 Repent_Slasher Dagger
28767 Jack_The_Knife Dagger
28768 Platinum_Dagger Dagger
28771 Ein_1HDAGGER Dagger
28772 Ein_1HMAGGER Dagger
28774 R_Gladius_R Dagger
28775 R_Gladius_L Dagger
28776 R_Magician_Dagger Dagger
28777 Judgement_Slasher_J Dagger
28778 Repent_Slasher_J Dagger
28779 Jack_The_Knife_J Dagger
28780 Platinum_Dagger_J Dagger
28784 Procyon_Dagger_J Dagger
28785 Time_Gap_ABC_Dagger Dagger
28786 Comp_Magic_Sword Dagger
28787 Rotten_Garden_knife_TH Dagger
28789 Time_Gap_SS_Dagger1 Dagger
28900 ShieldOfGuardsman Shield
28901 Mad_Bunny_K Shield
28902 Mad_Bunny_K_ Shield
28903 Scutum Shield
28904 Union_Guard Shield
28905 Union_Buckler Shield
28906 Shield_Of_Flame Shield
28907 Shield_Of_Gust Shield
28908 BIgShield_Of_Water Shield
28909 Shield_Of_Earth Shield
28910 Imuke_Upper_Shield Shield
28912 Rudo_Heart_Roll Shield
28913 Ultra_Light_MShield Shield
28914 Toughen_Time_Keepr_Shd Shield
28915 Bunker_Shield_ Shield
28916 Gaia_Shield Shield
28917 JP_Shield01_L Shield
28918 Shield_Of_Chaos Shield
28920 ShieldOfGuardsman_J Shield
28921 Anemos_Shield Shield
28922 Herald_Of_GOD_IL Shield
28927 Kings_Guard Shield
28928 Ultra_Light_MShieldJ Shield
28929 HappyShield Shield
28941 Excelion_Shield Shield
28942 Bloody_Knight_Shield Shield
28943 Forbidden_Grimoire Shield
28944 Scutum_BR Shield
28945 Bloody_Knight_Shield_ Shield
28946 Bloody_Knight_Shield__ Shield
28947 Gaia_Shield_BR Shield
28948 Doram_Shield Shield
28949 Jewel_Shield Shield
28950 Variant_Shield Shield
28951 Nero_Shield Shield
28953 Poring_B_Shield Shield
28955 Fotia_Shield Shield
28956 Jirant_Mirror Shield
28962 Haurvatat Shield
28970 Rachel_Sheild_Cru Shield
28972 Comp_Mad_Bunny_K Shield
28973 Themis_Balance_TH Shield
28974 Comp_Themis_Balance_TH Shield
28977 Fallen_Shield_TH Shield
28979 Blackmithril_Guard_TH Shield
28980 Comp_B_mithril_Guard_TH Shield
28982 Shield_Of_Angel_TH Shield
28983 Comp_Shield_Of_Angel_TH Shield
28984 Forbidden_Grimoire_TH Shield
28985 Protect_Shield_TH Shield
32000 Blue_Spear 1hSpear
32001 Diva_Spear 1hSpear
32002 Mirage_Spear 1hSpear
32003 Sinister_Spear_J 1hSpear
32004 Probation_Lance 1hSpear
32005 Pole_Axe_IL 1hSpear
32007 Jirant_Spear 1hSpear
32012 Metal_Stick_J 1hSpear
32013 Metal_Stick 1hSpear
32014 Blut_Spear 1hSpear
32015 Woe_Onehand_Spear1_Z 1hSpear
32017 Variant_Spear 1hSpear
32018 Undine_Spear_K 1hSpear
32019 Boost_Lance_OS 1hSpear
32021 Evt_Undine_Spear_K 1hSpear
32023 Argen_Blanco 1hSpear
32024 Harve 1hSpear
32025 Fortrage 1hSpear
32026 Ein_1HSPEAR 1hSpear
32027 G_Knight_Spear 1hSpear
32028 Argen_Blanco_J 1hSpear
32029 Harve_J 1hSpear
32030 Fortrage_J 1hSpear
32031 Aries_Spear_J 1hSpear
32034 Comp_Undine_Spear_K 1hSpear
32101 Local01_Violin Musical
32102 Local02_Violin Musical
32103 Woe_Instrument1_Z Musical
32104 Hyegun_Erhu Musical
32105 Variant_Viollin Musical
32106 Variant_Blade_Whip Whip
32107 Black_Circle Musical
32108 Antique_Cello Musical
32110 Ein_1HLUTE Musical
32111 R_Cello Musical
32112 Black_Circle_J Musical
32113 Antique_Cello_J Musical
32117 Dark_Illu_Guitar_TH Musical
32300 Variant_Handgun Revolver
32301 Gold_Lux_IL Revolver
32302 Crimson_Rose Revolver
32303 Ein_1HGUN Revolver
32304 R_Revolver Revolver
32305 Titanium_Gun_EXE Revolver
32350 Farthezan 1hSword
32351 Estal 1hSword
32352 Ein_1HSWORD 1hSword
32353 G_Knight_JewelSword 1hSword
32354 Farthezan_J 1hSword
32355 Estal_J 1hSword
32358 Comp_Sword_Of_Bluefire 1hSword
32401 R_Pillar Mace
32402 R_Syringe Mace
32403 G_Alchemist_Staff Mace
32404 Engine_Pilebuncker_J Mace
32405 Coolant_Injection_J Mace
32406 Gene_Rod_J Mace
32407 Lucis_Flail_J Mace
32408 Bright_Mace_J Mace
460002 Aries_Shield_J Shield
460003 Feather_Shield Shield
460004 Illusion_Shield_A Shield
460005 MD_Geffen_Shield Shield
460006 MD_Geffen_Shield2 Shield
460009 Apocalypse_Of_Destiny Shield
460010 Witchslayer_Greatshield Shield
460012 Avd_Guard Shield
460013 Poenetentia_Aegis Shield
460014 Illusion_Shield_B Shield
460015 Auto_Shield_A Shield
460016 Auto_Shield_B Shield
460017 Guard_IL Shield
460018 Siver_Guard_IL Shield
460020 Mad_Bunny_K_LT Shield
460021 ST_Orleans_Server Shield
460022 ST_Naga_Shield Shield
460023 Shield_Of_Phoenix Shield
460025 Spenta_Mainyu Shield
460027 Titan_Shield_TW Shield
460030 Fake_Alloy_Pot Shield
460034 Hs_Brutal_Shield Shield
460035 Hs_Cranial_Shield Shield
460036 Hs_Brutal_Guard Shield
460037 Hs_Cranial_Guard Shield
460038 Nob_Lib_Shield Shield
460040 Glacier_Guard Shield
460046 Black_Mithril_Guard Shield
460048 1LvGuard Shield
460049 2LvGuard Shield
460050 Symbol_Of_Eden Shield
460052 Striking_Armguard Shield
460053 Feather_Shield_LT_TW Shield
460057 Spenta_Armaiti Shield
460064 Rose_Quartz_Shield Shield
460065 Comp_Rose_Quartz_Shield Shield
460066 Fake_Alloy_Pot_LT Shield
460072 Shield_Furious Shield
460073 aegis_460073 Shield
460074 Glacies_Aranea Shield
460075 Prta_Mil_Shield Shield
460077 GEMS_DarkBlood Shield
460078 GEMS_DarkBlood_LT Shield
460079 Mesarthim Shield
460083 Forbidden_Grimoire2_TH Shield
460084 Alice_Pillow_US Shield
460088 Shingaimutou Shield
460089 Cursed_Prince_Guard Shield
460092 Ancient_Prontera_US Shield
460093 Ninja_Sheild Shield
460094 Aegis_Illusive_TH Shield
460095 Aegis_Illusive_TH_LT Shield
460096 Hightech_Shield_US Shield
460097 Forbidden_Grimoire2_LT Shield
500000 IDTest_weapon 1hSword
500001 Boost_Sword 1hSword
500003 Light_Blade 1hSword
500004 Slate_Sword 1hSword
500005 Magic_Sword_J 1hSword
500006 Woe_Onehand_Sword2_Z 1hSword
500007 Ep172_1h_Sword 1hSword
500008 Ep172_1h_Sword2 1hSword
500009 Copy_Gram 1hSword
500013 Up_Sword_Of_Bluefire 1hSword
500014 Up_Slate_Sword 1hSword
500015 PG_B_Sword 1hSword
500016 HS_T_Sword 1hSword
500017 Up_Light_Blade 1hSword
500018 Fourth_1h_Sword 1hSword
500019 Poenitentia_Gladius 1hSword
500020 Poenitentia_Ligula 1hSword
500024 Thanos_Sword_AD 1hSword
500025 Adulter_F_G_Sword 1hSword
500026 Adulter_F_Lapier 1hSword
500027 Vivatus_F_G_Sword 1hSword
500028 Vivatus_F_Lapier 1hSword
500030 Excalibur_IL 1hSword
500032 1Para_Sword 1hSword
500033 2Para_Sword_CR 1hSword
500034 2Para_Sword_AM 1hSword
500035 2Para_Sword_NV 1hSword
500036 3Para_Sword_LG 1hSword
500037 3Para_Sword_GN 1hSword
500038 Light_Blade_LT 1hSword
500039 Sword_Of_Bluefire_LT 1hSword
500040 Slate_Sword_LT 1hSword
500041 Melon_Blade 1hSword
500042 SP_B_Saber 1hSword
500043 SI_B_Saber 1hSword
500044 Solid_Edge 1hSword
500045 Wicked_Blade 1hSword
500046 Poenitentia_Orbis 1hSword
500049 Glacier_Sword 1hSword
500050 Glacier_B_Sword 1hSword
500051 Cannon_Rapier_AD 1hSword
500053 Evt_20th_Sword 1hSword
500054 D_Glacier_Sword 1hSword
500055 D_Glacier_B_Sword 1hSword
500056 F_Ein_1HSWORD 1hSword
500057 Hs_Cr_Sword 1hSword
500058 Hs_Cr_Guardian_Sword 1hSword
500059 Hs_Am_Sword 1hSword
500060 Hs_Nv_Sword 1hSword
500061 Comp_Light_Blade 1hSword
500062 Devil_Cursed_Sword 1hSword
500063 Guardian_Saber 1hSword
500065 Blood_Rapier 1hSword
500066 Victory_Sword 1hSword
500067 1LvSword 1hSword
500068 2LvSword 1hSword
500069 3LvSword 1hSword
500070 4LvSword 1hSword
500071 5LvSword 1hSword
500072 Devil_Guardian_Sword 1hSword
500073 Comp_Fatalist Dagger
500074 Mocadas_G_Sword 1hSword
500081 aegis_500081 1hSword
500082 Z_Boost_N_OH_Sword 1hSword
500083 Z_Boost_P_OH_Sword 1hSword
500092 Dimen_IG_Sword 1hSword
500093 Dimen_BO_Sword 1hSword
500094 Dimen_HN_Sword 1hSword
500101 Lapier_Furious 1hSword
500102 SharpSword_Furious 1hSword
500103 WhiteSword_Furious 1hSword
500107 Time_Gap_BO_Blade 1hSword
500119 Encroached_Sword 1hSword
500120 Falx 1hSword
500134 Sky_Napalm_Sword 1hSword
510001 Boost_Dagger Dagger
510002 Boost_Nindo Dagger
510005 Woe_Knife2_Z Dagger
510006 Fatalist Dagger
510008 Ep172_1h_Dagger Dagger
510009 Ep172_1h_Dagger2 Dagger
510017 CA_B_Dagger Dagger
510018 MF_B_Dagger Dagger
510019 Up_Magic_Sword Dagger
510020 Up_Fatalist Dagger
510021 Avd_Knife Dagger
510022 Up_Fog_Dew_Sword Dagger
510026 Fourth_1h_Dagger Dagger
510027 Poenitentia_Mucro Dagger
510028 Poenetentia_Dilacero Dagger
510030 Thanos_Dagger_AD Dagger
510031 Rotten_Garden_knife Dagger
510032 Adulter_F_Dagger Dagger
510033 Vivatus_F_Dagger Dagger
510034 Ancient_Dagger_IL Dagger
510035 1Para_Dagger Dagger
510036 2Para_Dagger_RG Dagger
510037 2Para_Dagger_SL Dagger
510038 3Para_Dagger_SC Dagger
510039 3Para_Dagger_NV Dagger
510040 Magic_Sword_LT Dagger
510041 Fatalist_LT Dagger
510042 Rebirth_Athame Dagger
510043 Kings_Bless_A Dagger
510044 Kings_Eager_A Dagger
510048 Melon_Dagger Dagger
510049 C_Garden_Knife Dagger
510050 Solid_Dagger Dagger
510051 Wicked_Dagger Dagger
510052 Wicked_Edge Dagger
510053 Fourth_1h_Nindo Dagger
510054 Fourth_1h_Edge Dagger
510055 Fourth_1h_Nindo2 Dagger
510056 Poenitentia_Sol Dagger
510057 Poenitentia_Jana Dagger
510060 Fog_Dew_Sword_LT Dagger
510061 Glacier_R_Knife Dagger
510062 Glacier_B_Knife Dagger
510066 Kuroiro_AD Dagger
510067 Comp_Fog_Dew_Sword Dagger
510068 Comp_Sharp_Wind_Sword Dagger
510069 SN_B_Dagger Dagger
510070 Blessed_Knife Dagger
510071 Up_Blessed_Knife Dagger
510072 Blessed_Knife_LT Dagger
510075 D_Glacier_R_Knife Dagger
510076 D_Glacier_B_Knife Dagger
510077 F_Ein_1HMAGGER Dagger
510079 Hs_Am_Dagger Dagger
510080 Hs_Asc_Dagger Dagger
510081 Hs_Asc_Dagger2 Dagger
510082 Hs_Asc_Knife Dagger
510083 Hs_Asc_Knife2 Dagger
510084 Hs_Rg_Knife Dagger
510085 Hs_Rg_Dagger Dagger
510086 Hs_Ht_Knife Dagger
510087 Hs_Nj_Dagger Dagger
510088 Hs_Nj_Dagger2 Dagger
510089 Hs_Nj_Knife Dagger
510090 Hs_Nj_Knife2 Dagger
510091 Underworld_Knife Dagger
510092 Holy_Light_Dagger Dagger
510096 1LvKnife Dagger
510097 2LvKnife Dagger
510098 3LvKnife Dagger
510099 4LvKnife Dagger
510100 5LvKnife Dagger
510102 Mocadas_C_Sword Dagger
510103 Mocadas_Knife Dagger
510104 Mocadas_Degger Dagger
510105 F_Ein_1HDAGGER Dagger
510106 F_Ein_1HDAGGER2 Dagger
510118 Skofnung_J Dagger
510120 aegis_510120 Dagger
510123 Z_Boost_N_Sotaedo Dagger
510124 Z_Boost_N_Nindo Dagger
510125 Z_Boost_N_Dagger Dagger
510126 Z_Boost_P_Sotaedo Dagger
510127 Z_Boost_P_Nindo Dagger
510128 Z_Boost_P_Dagger Dagger
510139 Dimen_ABC_Knife Dagger
510140 Encroached_Dagger Dagger
510142 Aikuchi_BR Dagger
510150 Demonius_Furious Dagger
510151 Demonsword_Furious Dagger
510152 RightShape_Furious Dagger
510153 LeftShape_Furious Dagger
510165 Time_Gap_SHC_Dagger1 Dagger
510166 Time_Gap_SHC_Dagger2 Dagger
510172 Time_Gap_SS_Dagger2 Dagger
510192 Frontier_ABC_Dagger Dagger
510199 Sky_Chasing_Dagger Dagger
520000 Boost_Axe 1hAxe
520001 Woe_One_Hand_Axe2_Z 1hAxe
520002 Ep172_1h_Axe 1hAxe
520003 Scythe_Of_Ice_Flame 1hAxe
520008 Adulter_F_Axe 1hAxe
520009 Vivatus_F_Axe 1hAxe
520010 1Para_Axe 1hAxe
520011 2Para_Axe_BS 1hAxe
520012 3Para_Axe_NC 1hAxe
520015 Melon_Axe 1hAxe
520017 Glacier_Axe 1hAxe
520021 D_Glacier_Axe 1hAxe
520022 Hs_Bs_Axe 1hAxe
520024 1LvAxe 1hAxe
520027 2LvAxe 1hAxe
520028 3LvAxe 1hAxe
520029 4LvAxe 1hAxe
520030 5LvAxe 1hAxe
520031 Mocadas_Axe 1hAxe
520033 aegis_520033 1hAxe
520034 Z_Boost_N_Axe 1hAxe
520035 Z_Boost_P_Axe 1hAxe
530000 Boost_Spear 1hSpear
530001 Woe_Onehand_Spear2_Z 1hSpear
530002 Ep172_1h_Spear 1hSpear
530005 BC_B_Spear 1hSpear
530006 Up_Undine_Spear_K 1hSpear
530009 Fourth_1h_Spear 1hSpear
530010 Poenitentia_Hasta 1hSpear
530012 Thanos_Spear_AD 1hSpear
530013 Adulter_F_G_Spear 1hSpear
530014 Vivatus_F_G_Spear 1hSpear
530015 Gelerdria_IL 1hSpear
530017 2Para_Spear_CR 1hSpear
530018 3Para_Spear_LG 1hSpear
530019 Undine_Spear_K_LT 1hSpear
530022 Melon_Spear 1hSpear
530023 Solid_Spear 1hSpear
530025 Glacier_Spear 1hSpear
530028 Rhongomyniad 1hSpear
530031 Boost_Lance_AD 1hSpear
530034 D_Glacier_Spear 1hSpear
530035 F_Ein_1HSPEAR 1hSpear
530036 Hs_Cr_Spear 1hSpear
530040 1LvJavelin 1hSpear
530041 2LvJavelin 1hSpear
530042 3LvJavelin 1hSpear
530043 4LvJavelin 1hSpear
530044 5LvJavelin 1hSpear
530045 Holy_Raise_Spear 1hSpear
530049 aegis_530049 1hSpear
530050 Z_Boost_N_Lance 1hSpear
530051 Z_Boost_P_Lance 1hSpear
530054 Dimen_IG_Spear 1hSpear
530057 OverSpear_Furious 1hSpear
530058 Lance_Furious 1hSpear
530060 Time_Gap_Spear_IG 1hSpear
530071 Encroached_Spear 1hSpear
530072 Frontier_IG_Spear 1hSpear
530074 Espetar 1hSpear
530076 Sky_Imperial_Spear 1hSpear
540000 Boost_Spl_Book Book
540001 Boost_Text Book
540004 Ep172_1h_Book Book
540005 Ep172_1h_Book2 Book
540009 SB_B_Book Book
540010 Up_OneSkyOneSun Book
540011 Up_Demon_Hunting_Bible Book
540013 Fourth_1h_Book Book
540014 Poenitentia_Codex Book
540015 Poenitentia_Liber Book
540018 Military_Law_Book Book
540019 Adulter_F_M_Book Book
540020 Adulter_F_P_Book Book
540021 Adulter_F_Bible Book
540022 Adulter_F_Moon_B Book
540023 Adulter_F_Star_B Book
540024 Vivatus_F_M_Book Book
540025 Vivatus_F_P_Book Book
540026 Vivatus_F_Bible Book
540027 2Para_Book1_SA Book
540028 2Para_Book2_SA Book
540029 2Para_Book1_SG Book
540030 2Para_Book2_SG Book
540031 3Para_Book1_SO Book
540032 3Para_Book2_SO Book
540033 3Para_Book1_SJ Book
540034 3Para_Book2_SJ Book
540035 Demon_Hunting_Bible_LT Book
540038 Melon_Book Book
540039 ML_B_Book Book
540040 SS_B_Book Book
540041 Solid_Manual Book
540042 Wicked_Book Book
540043 Fourth_1h_Manual Book
540044 Poenitentia_Radius Book
540045 Vivatus_F_Star_B Book
540046 Vivatus_F_Moon_B Book
540048 OneSkyOneSun_LT Book
540049 Glacier_Book Book
540051 Circuit_Board_AD Book
540053 Sealed_Bible Book
540054 Darkness_Tablet Book
540055 Orign_Of_Life Book
540056 D_Glacier_Book Book
540057 Book_of_Thoth Book
540058 F_Ein_1HBOOK Book
540059 Doom_Bible Book
540060 Blessed_Bible Book
540061 Hs_Sa_Elemental_Book Book
540062 Hs_Sa_Book Book
540063 Hs_Pr_Bible Book
540064 Hs_Sg_Star_Book Book
540065 Hs_Sg_Gladiator_Book Book
540066 Hs_Sg_Book Book
540068 1LvBook Book
540069 2LvBook Book
540071 3LvBook Book
540072 4LvBook Book
540073 5LvBook Book
540074 Mocadas_Spellbooks Book
540075 Mocadas_Book Book
540077 Z_Boost_N_Book Book
540078 Z_Boost_P_Book Book
540079 Dimen_EM_M_Book Book
540080 Dimen_EM_S_Book Book
540081 Dimen_CD_Bible Book
540082 Dimen_SKE_M_Book Book
540083 Dimen_SKE_S_Book Book
540086 SaintBook_Furious Book
540087 SunBook_Furious Book
540088 MoonBook_Furious Book
540090 MasterSpellBook_Furious Book
540091 Grimoire_Furious Book
540094 Time_Gap_SKE_Book Book
540096 Time_Gap_EM_S_Book Book
540109 Encroached_Book Book
540110 Frontier_EM_Book Book
540111 Frontier_SKE_Book Book
540114 Elemental_Spirits Book
540115 Book_Of_Crimson_M Book
540119 Judgment_Day Book
540122 Sky_Moon_Book Book
550001 Boost_Soul_Rod Staff
550002 Boost_Foxtail Staff
550004 Woe_Healstaff2_Z Staff
550005 Woe_Wand2_Z Staff
550006 Ein_1H_Foxtail Staff
550007 Freezing_Rod Staff
550008 Ep172_1h_Wand Staff
550009 Ep172_1h_Foxtail Staff
550010 ES_B_Stick Staff
550011 AN_B_Wand Staff
550012 Up_Shadow_Staff_K Staff
550013 Up_Freezing_Rod Staff
550014 Up_MeawFoxtail Staff
550015 Up_SoulWeight Staff
550017 WhiteknightFox Staff
550018 Phoenix_Foxtail Staff
550019 Poenitentia_Scipio Staff
550020 Poenitentia_Crystallum Staff
550021 Deus_Ex_Machina_JP Staff
550022 Local04_Wand Staff
550023 Thanos_Staff_AD Staff
550024 Adulter_F_Wand Staff
550025 Adulter_F_S_Stick Staff
550026 Adulter_F_D_Wand Staff
550027 Adulter_F_F_Wand Staff
550028 Adulter_F_F_model Staff
550029 Vivatus_F_Wand Staff
550030 Thorn_Staff_IL Staff
550031 Dea_Staff_IL Staff
550032 1Para_Rod Staff
550033 1Para_Foxtail Staff
550034 2Para_Staff_WZ Staff
550035 2Para_Wand_WZ Staff
550036 2Para_Rod_PR Staff
550037 2Para_Rod_SL Staff
550038 2Para_Foxtail1_SU Staff
550039 2Para_Foxtail2_SU Staff
550040 2Para_Rod_NV Staff
550041 3Para_Rod_AB Staff
550042 3Para_Foxtail1_SU Staff
550043 3Para_Foxtail2_SU Staff
550044 3Para_Wand_NV Staff
550045 Shadow_Staff_K_LT Staff
550046 Freezing_Rod_LT Staff
550048 Melon_Wand Staff
550049 Melon_Foxtail Staff
550050 SP_B_Fox Staff
550051 GB_B_Fox Staff
550052 ES_B_Staff Staff
550053 EC_B_Staff Staff
550054 Solid_Wand Staff
550055 Solid_Rod Staff
550056 Wicked_Plant Staff
550057 Fourth_1h_Rod Staff
550058 Fourth_1h_Plant Staff
550059 Fourth_1h_Wand Staff
550060 Poenitentia_Ramus Staff
550061 Poenitentia_Planta Staff
550062 Poenitentia_Ferrum Staff
550063 Vivatus_F_D_Wand Staff
550064 Vivatus_F_S_Stick Staff
550065 Vivatus_F_F_Wand Staff
550066 Vivatus_F_F_model Staff
550067 MeawFoxtail_LT Staff
550068 SoulWeight_LT Staff
550069 Glacier_Wand Staff
550070 Glacier_Foxtail Staff
550075 Rutilus_Stick_AD Staff
550076 ElectricFox_AD Staff
550077 Comp_MeawFoxtail Staff
550079 SN_B_Wand Staff
550080 Freedom_Stick Staff
550081 Up_Freedom_Stick Staff
550082 Freedom_Stick_LT Staff
550088 Saint_Bringer Staff
550089 D_Glacier_Wand Staff
550090 D_Glacier_Foxtail Staff
550091 F_Ein_1H_Foxtail Staff
550092 F_Ein_1HWAND Staff
550093 Soul_Harvest Staff
550094 Soul_Liberator Staff
550095 Ancient_Royal_Scepter Mace
550096 Hs_Wz_Wand Staff
550097 Hs_Sa_Wand Staff
550098 Hs_Pr_Holy_Wand Staff
550099 Hs_Pr_Wand Staff
550100 Hs_Sl_Stick Staff
550101 Hs_Sl_Wand Staff
550102 Hs_Sl_Soul_Wand Staff
550103 Hs_Su_Min_Puppy_Pool Staff
550104 Hs_Su_Puppy_Pool Staff
550105 Hs_Su_Puppy_Pool_Model Staff
550106 Hs_Nv_Rod Staff
550107 Hs_Nv_Wand Staff
550108 1LvRod Staff
550110 2LvRod Staff
550111 3LvRod Staff
550112 4LvRod Staff
550113 5LvRod Staff
550115 Darkness_Foxtail_Model Staff
550116 Lightforce_Foxtail_Wand Staff
550117 Mocadas_Rod Staff
550118 Mocadas_Foxtail Staff
550119 Mocadas_Wand Staff
550122 Z_Boost_N_Staff Staff
550123 Z_Boost_P_Staff Staff
550130 Dimen_CD_Rod Staff
550131 Dimen_SOA_Stick Staff
550132 Dimen_SOA_Rod Staff
550133 Dimen_HN_Rod Staff
550134 Dimen_SH_Foxtail Staff
550135 Dimen_SH_F_Model Staff
550137 Encroached_Staff Staff
550141 SaintWand_Furious Staff
550142 Orcish_Wand_BR Staff
550143 Foxtail_Furious Staff
550144 Setaria_Furious Staff
550145 Soul_Furious Staff
550146 SpiritStick_Furious Staff
550148 Stick_Furious Staff
550149 Areias_Staff_BR Staff
550150 Specter_Furious Staff
550152 Time_Gap_HN_Staff Staff
550155 Time_Gap_SOA_Rod Staff
550156 Time_Gap_CD_Staff Staff
550159 Time_Gap_SH_Foxtail Staff
550174 Encroached_Foxtail Staff
550176 Frontier_CD_Rod Staff
550177 Frontier_HN_Rod Staff
550178 Frontier_SH_Foxtail Staff
550187 Sky_Chulho_Foxtail Staff
550190 Sky_Arbi_Rod Staff
560000 Boost_Knuckle Knuckle
560002 Ray_Knuckle Knuckle
560003 Woe_Pist2_Z Knuckle
560004 Ep172_Bh_Knuck Knuckle
560006 PS_B_Knuckle Knuckle
560007 CP_B_Knuckle Knuckle
560008 Up_Iron_Nail_K Knuckle
560009 Up_Ray_Knuckle Knuckle
560011 Fourth_1h_Knuckle Knuckle
560012 Poenitentia_Caestus Knuckle
560013 Poenitentia_Ungula Knuckle
560017 Thanos_Knuckle_AD Knuckle
560018 Adulter_F_Knuckle Knuckle
560019 Adulter_F_Claw Knuckle
560020 Vivatus_F_Knuckle Knuckle
560021 Vivatus_F_Claw Knuckle
560022 2Para_Knuckle_MO Knuckle
560023 2Para_Claw_MO Knuckle
560024 3Para_Knuckle_SR Knuckle
560025 3Para_Claw_SR Knuckle
560026 Iron_Nail_K_LT Knuckle
560027 Ray_Knuckle_LT Knuckle
560029 Melon_Claw Knuckle
560030 Precision_Fist Knuckle
560032 Glacier_Knuckle Knuckle
560034 Burning_Knuckle_AD Knuckle
560036 Demonic_Claw Knuckle
560037 D_Glacier_Knuckle Knuckle
560038 F_Ein_1HKNUCK Knuckle
560039 Hs_Mo_Knuckle Knuckle
560040 Hs_Mo_Claw Knuckle
560043 1LvWaghnakh Knuckle
560044 2LvWaghnakh Knuckle
560045 3LvWaghnakh Knuckle
560046 4LvWaghnakh Knuckle
560047 5LvWaghnakh Knuckle
560048 Mocadas_Knuckle Knuckle
560050 aegis_560050 Knuckle
560051 Z_Boost_N_Claw Knuckle
560052 Z_Boost_P_Claw Knuckle
560060 Dimen_IQ_Knuckle Knuckle
560061 Dimen_IQ_Claw Knuckle
560063 Bagua_Knuckle_BR Knuckle
560067 GaleClaw_Furious Knuckle
560068 Exterminate_Furious Knuckle
560072 Time_Gap_IQ_Knuckle Knuckle
560080 Encroached_Knuckle Knuckle
560081 Frontier_IQ_Claw Knuckle
560086 Sky_Destroy_Knuckle Knuckle
570000 Boost_Guitar Musical
570002 Trumpet_Shell_K Musical
570003 Woe_Instrument2_Z Musical
570004 Gemini_Violin_J Musical
570005 Ep172_1h_Inst Musical
570008 Electronic_Guitar_IL Musical
570009 Up_Trumpet_Shell_K Musical
570010 MV_B_Violin Musical
